Word,setup_loop.thisRepN,setup_loop.thisTrialN,setup_loop.thisN,setup_loop.thisIndex,shuffle_loop.thisRepN,shuffle_loop.thisTrialN,shuffle_loop.thisN,shuffle_loop.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trialsBreak.thisRepN,trialsBreak.thisTrialN,trialsBreak.thisN,trialsBreak.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trialsBreak2.thisRepN,trialsBreak2.thisTrialN,trialsBreak2.thisN,trialsBreak2.thisIndex,thisRow.t,notes,LSL_Stream.started,LSL_Stream.stopped,setup.started,setup.stopped,shuffle_stimuli.started,shuffle_stimuli.stopped,Instructions1.started,imageInstruct1.started,key_resp_Instruct1.started,Instructions1.stopped,key_resp_Instruct1.keys,key_resp_Instruct1.rt,key_resp_Instruct1.duration,fixation.started,cross.started,cross.stopped,fixation.stopped,stimuli_prez_1.started,imagePrez1.started,audioPrez1.started,imagePrez1.stopped,stimuli_prez_1.stopped,response.started,image_resp_p1.started,p1_resp_stim.started,image_resp_p1.stopped,p1_resp_stim.stopped,textTimeOut.started,textTimeOut.stopped,response.stopped,Image,Audio,response_p1,corchoice_p1,Trial_Score_p1,Trial_RT_p1,p1_resp_stim.keys,p1_resp_stim.corr,p1_resp_stim.rt,p1_resp_stim.duration,checkpoint.started,imageBreak.started,imageCont.started,key_break.started,imageBreak.stopped,checkpoint.stopped,key_break.keys,key_break.rt,key_break.duration,Instructions2.started,imageInstruct1_2.started,key_resp_Instruct1_2.started,Instructions2.stopped,key_resp_Instruct1_2.keys,key_resp_Instruct1_2.rt,key_resp_Instruct1_2.duration,fixation_2.started,cross_2.started,fixation_2.stopped,stimuli_prez_2.started,audioPrez2.started,imagePrez2.started,imagePrez2.stopped,stimuli_prez_2.stopped,response_2.started,image_resp_p2.started,p2_resp_stim.started,response_2.stopped,Image2,Audio2,response_p2,corchoice_p2,Trial_Score_p2,Trial_RT_p2,p2_resp_stim.keys,p2_resp_stim.corr,p2_resp_stim.rt,p2_resp_stim.duration,cross_2.stopped,end.started,endscreen.started,key_resp_end.started,end.stopped,key_resp_end.keys,key_resp_end.rt,key_resp_end.duration,participant,session,date,expName,psychopyVersion,frameRate,expStart,
,,,,,,,,,,,,,,,,,52,0,52,0,,,,,851.792130100017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,851.77735020002,851.792130100017,852.281221400015,852.2812375000212,852.3145142600231,852.7739894000115,854.2758218000236,854.2596854000003,854.2597022000118,855.3922756000247,855.3922756000247,855.8601222000143,cow,resources/stimuli/cow.wav,left,left,1,457.04909999039955,left,1,0.45704909999039955,None,,,,,,,,,sub-003,001,2025-01-24_13h21.07.220,NESC3137_N400_exp,2023.2.3,59.93953299573946,2025-01-24 13h22.10.655570 -0400,
,,,,,,,,,,,,,,,,,53,0,53,0,,,,,855.875833500002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,855.8612340000109,855.875833500002,856.361080600007,856.3610915000027,856.3940590600075,856.8663496000227,858.3802848000196,858.3625780000002,858.362598000007,859.4667370000097,859.4667370000097,860.5698323000106,wineglass,resources/stimuli/wineglass.wav,left,left,1,1094.294800015632,left,1,1.094294800015632,None,856.3886578000092,,,,,,,,sub-003,001,2025-01-24_13h21.07.220,NESC3137_N400_exp,2023.2.3,59.93953299573946,2025-01-24 13h22.10.655570 -0400,
,,,,,,,,,,,,,,,,,54,0,54,0,,,,,860.5807887000265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,860.5715075000189,860.5807887000265,861.0654782000056,861.0654940000095,861.0984081600152,861.5819939000066,863.0844925999991,863.0731356000178,863.0731520000263,864.1677527000138,864.1677527000138,864.5868728000205,clown,resources/stimuli/clown.wav,left,left,1,418.1154999823775,left,1,0.4181154999823775,None,861.0933686000062,,,,,,,,sub-003,001,2025-01-24_13h21.07.220,NESC3137_N400_exp,2023.2.3,59.93953299573946,2025-01-24 13h22.10.655570 -0400,
,,,,,,,,,,,,,,,,,55,0,55,0,,,,,864.6015361000027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,864.5880347000202,864.6015361000027,865.0907719000243,865.0907895000128,865.1241093600227,865.5858303999994,867.0928383000137,867.0746960000251,867.0747127000068,868.1884624000231,868.1884624000231,868.6397893000103,pitcher,resources/stimuli/pitcher.wav,left,left,1,444.4313999847509,left,1,0.4444313999847509,None,,,,,,,,,sub-003,001,2025-01-24_13h21.07.220,NESC3137_N400_exp,2023.2.3,59.93953299573946,2025-01-24 13h22.10.655570 -0400,
,,,,,,,,,,,,,,,,,56,0,56,0,,,,,868.6569126000104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,868.6414873000176,868.6569126000104,869.139919600013,869.1399342000077,869.1728469600027,869.6426333000127,871.1434179000207,871.1290023000038,871.1290152000147,872.2423568000086,872.2423568000086,872.6993780000194,violin,resources/stimuli/violin_foil.wav,right,right,1,446.80089998291805,right,1,0.44680089998291805,None,869.1603138000064,,,,,,,,sub-003,001,2025-01-24_13h21.07.220,NESC3137_N400_exp,2023.2.3,59.93953299573946,2025-01-24 13h22.10.655570 -0400,
,,,,,,,,,,,,,,,,,57,0,57,0,,,,,872.7097624000162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,872.7005740000168,872.7097624000162,873.1973804000008,873.1973968000093,873.2303723600169,873.7107443000132,875.2119466000004,875.1957452000061,875.1957753000024,876.3157917000062,876.3157917000062,876.7150159000012,lips,resources/stimuli/lips.wav,left,left,1,389.65930000995286,left,1,0.38965930000995286,None,873.2327670000086,,,,,,,,sub-003,001,2025-01-24_13h21.07.220,NESC3137_N400_exp,2023.2.3,59.93953299573946,2025-01-24 13h22.10.655570 -0400,
,,,,,,,,,,,,,,,,,58,0,58,0,,,,,876.730435800011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,876.7163641000225,876.730435800011,877.2146921000094,877.2147060999996,877.2476971600088,877.7148227000143,879.2163276000065,879.1997907000186,879.1998077000026,880.3180082000035,880.3180082000035,880.8682640000188,kettle,resources/stimuli/kettle.wav,left,left,1,538.7831999978516,left,1,0.5387831999978516,None,877.238694300002,,,,,,,,sub-003,001,2025-01-24_13h21.07.220,NESC3137_N400_exp,2023.2.3,59.93953299573946,2025-01-24 13h22.10.655570 -0400,
,,,,,,,,,,,,,,,,,59,0,59,0,,,,,880.8879184000252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,880.8693805000221,880.8879184000252,881.3751249000197,881.375139700016,881.408497660025,881.8768963000039,883.3880475000187,883.3714282000146,883.3714447000239,884.4753205000015,884.4753205000015,884.8780073000235,heart,resources/stimuli/heart.wav,left,left,1,389.7761999978684,left,1,0.3897761999978684,None,,,,,,,,,sub-003,001,2025-01-24_13h21.07.220,NESC3137_N400_exp,2023.2.3,59.93953299573946,2025-01-24 13h22.10.655570 -0400,
,,,,,,,,,,,,,,,,,60,0,60,0,,,,,884.8882852000243,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,884.8794315000123,884.8882852000243,885.376161000022,885.3761732000276,885.4090623600175,885.8908846000268,887.3974443000043,887.3774718000204,887.3774860000121,888.4928499000089,888.4928499000089,888.8596794000186,deer,resources/stimuli/deer_foil.wav,right,right,1,356.00470000645146,right,1,0.35600470000645146,None,885.4035325000004,,,,,,,,sub-003,001,2025-01-24_13h21.07.220,NESC3137_N400_exp,2023.2.3,59.93953299573946,2025-01-24 13h22.10.655570 -0400,
,,,,,,,,,,,,,,,,,61,0,61,0,,,,,888.880756700004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,888.8613678000111,888.880756700004,889.3791850000271,889.3792007000011,889.4125482600182,889.85978910001,891.3620233000256,891.3488386000099,891.3488537000085,892.4625390000001,892.4625390000001,892.8164672000275,wheel,resources/stimuli/wheel_foil.wav,right,right,1,347.08360000513494,right,1,0.34708360000513494,None,,,,,,,,,sub-003,001,2025-01-24_13h21.07.220,NESC3137_N400_exp,2023.2.3,59.93953299573946,2025-01-24 13h22.10.655570 -0400,
,,,,,,,,,,,,,,,,,62,0,62,0,,,,,892.8296307000273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,892.817938799999,892.8296307000273,893.3136364000093,893.3136519000109,893.3466452600085,893.8354137999995,895.3350152000203,895.3188386000111,895.3188673000259,896.4178463999997,896.4178463999997,896.7717936000263,cherry,resources/stimuli/cherry_foil.wav,right,right,1,343.93529998487793,right,1,0.34393529998487793,None,893.3375393000024,,,,,,,,sub-003,001,2025-01-24_13h21.07.220,NESC3137_N400_exp,2023.2.3,59.93953299573946,2025-01-24 13h22.10.655570 -0400,
,,,,,,,,,,,,,,,,,63,0,63,0,,,,,896.7847590000019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,896.7733316000085,896.7847590000019,897.2684716000222,897.2684850000078,897.3013316600234,897.7879087000038,899.2867998000002,899.2718550999998,899.2718732000212,900.388260000007,900.388260000007,900.6399783000234,accordion,resources/stimuli/accordion_foil.wav,right,right,1,244.5036999997683,right,1,0.2445036999997683,None,897.2942782000173,,,,,,,,sub-003,001,2025-01-24_13h21.07.220,NESC3137_N400_exp,2023.2.3,59.93953299573946,2025-01-24 13h22.10.655570 -0400,
,,,,,,,,,,,,,,,,,64,0,64,0,,,,,900.654597900022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,900.6413465000223,900.654597900022,901.1477062000195,901.147726300027,901.1810283600178,901.6458240000065,903.1591059000057,903.1432598000101,903.1432717000134,904.2421397000144,904.2421397000144,904.5271833000006,toothbrush,resources/stimuli/toothbrush_foil.wav,right,right,1,279.47320000384934,right,1,0.27947320000384934,None,,,,,,,,,sub-003,001,2025-01-24_13h21.07.220,NESC3137_N400_exp,2023.2.3,59.93953299573946,2025-01-24 13h22.10.655570 -0400,
,,,,,,,,,,,,,,,,,65,0,65,0,,,,,904.5427102000103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,904.5283146000002,904.5427102000103,905.0257923000026,905.0258045000082,905.0587552600016,905.5290820000228,907.048123000015,907.0306201000058,907.0306314000045,908.1329624000064,908.1329624000064,908.5131171000248,sled,resources/stimuli/sled.wav,left,left,1,363.95130000892095,left,1,0.36395130000892095,None,905.0530206000258,,,,,,,,sub-003,001,2025-01-24_13h21.07.220,NESC3137_N400_exp,2023.2.3,59.93953299573946,2025-01-24 13h22.10.655570 -0400,
,,,,,,,,,,,,,,,,,66,0,66,0,,,,,908.5296855000197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,908.5142793000268,908.5296855000197,909.0139760000166,909.0139934000035,909.0473324600141,909.5132792000077,911.0142095000192,910.99927260002,910.9992858000041,912.1161004000169,912.1161004000169,912.5505554000265,peanut,resources/stimuli/peanut_foil.wav,right,right,1,428.61529998481274,right,1,0.42861529998481274,None,,,,,,,,,sub-003,001,2025-01-24_13h21.07.220,NESC3137_N400_exp,2023.2.3,59.93953299573946,2025-01-24 13h22.10.655570 -0400,
,,,,,,,,,,,,,,,,,67,0,67,0,,,,,912.5659668000008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,912.551749700011,912.5659668000008,913.0515401000157,913.0515504000068,913.0677888300037,913.5514667000098,915.0542925000191,915.0357240000158,915.0357414000027,916.1528779000218,916.1528779000218,916.6763346000225,fence,resources/stimuli/fence_foil.wav,right,right,1,520.0536999909673,right,1,0.5200536999909673,None,913.0689843000146,,,,,,,,sub-003,001,2025-01-24_13h21.07.220,NESC3137_N400_exp,2023.2.3,59.93953299573946,2025-01-24 13h22.10.655570 -0400,
,,,,,,,,,,,,,,,,,68,0,68,0,,,,,916.6878568000102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,916.6775069000141,916.6878568000102,917.1729386000079,917.1729558000225,917.2058727600204,917.6878734000202,919.1905786000134,919.1753265000007,919.1753430000099,920.2917829000216,920.2917829000216,920.5764039000205,garbagecan,resources/stimuli/garbagecan_foil.wav,right,right,1,276.91699998104014,right,1,0.27691699998104014,None,917.1951004000148,,,,,,,,sub-003,001,2025-01-24_13h21.07.220,NESC3137_N400_exp,2023.2.3,59.93953299573946,2025-01-24 13h22.10.655570 -0400,
,,,,,,,,,,,,,,,,,69,0,69,0,,,,,920.5962272000033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,920.5776407000085,920.5962272000033,921.0914178000239,921.0914322000172,921.1247894600208,921.5764798000164,923.0763701000251,923.060114300024,923.0601311000064,924.1833666000166,924.1833666000166,924.6147522000247,hand,resources/stimuli/hand.wav,left,left,1,425.95919998711906,left,1,0.42595919998711906,None,,,,,,,,,sub-003,001,2025-01-24_13h21.07.220,NESC3137_N400_exp,2023.2.3,59.93953299573946,2025-01-24 13h22.10.655570 -0400,
,,,,,,,,,,,,,,,,,70,0,70,0,,,,,924.6285849000269,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,924.6162227000168,924.6285849000269,925.1154273000138,925.1154398000217,925.1483543600013,925.6295347000123,927.1303184000135,927.1158754000207,927.115890200017,928.2150020000117,928.2150020000117,928.5015873000084,recordplayer,resources/stimuli/recordplayer_foil.wav,right,right,1,281.73940000124276,right,1,0.28173940000124276,None,925.1428411000234,,,,,,,,sub-003,001,2025-01-24_13h21.07.220,NESC3137_N400_exp,2023.2.3,59.93953299573946,2025-01-24 13h22.10.655570 -0400,
,,,,,,,,,,,,,,,,,71,0,71,0,,,,,928.5151686000172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,928.5032334999996,928.5151686000172,928.9998549000011,928.999864900019,929.0328524600015,929.5173609000049,931.0177583000041,931.0026192000078,931.0026316000149,932.1034753000131,932.1034753000131,932.5197098000208,television,resources/stimuli/television.wav,left,left,1,409.8394999746233,left,1,0.4098394999746233,None,929.0322447000071,,,,,,,,sub-003,001,2025-01-24_13h21.07.220,NESC3137_N400_exp,2023.2.3,59.93953299573946,2025-01-24 13h22.10.655570 -0400,
,,,,,,,,,,,,,,,,,72,0,72,0,,,,,932.5429137000174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,932.5208604000218,932.5429137000174,933.0214129000087,933.021427700005,933.0547845600056,933.520597499999,935.0262607000186,935.0092489000235,935.0092685000272,936.125213500025,936.125213500025,936.4939508000098,chair,resources/stimuli/chair.wav,left,left,1,355.86790001252666,left,1,0.35586790001252666,None,,,,,,,,,sub-003,001,2025-01-24_13h21.07.220,NESC3137_N400_exp,2023.2.3,59.93953299573946,2025-01-24 13h22.10.655570 -0400,
,,,,,,,,,,,,,,,,,73,0,73,0,,,,,936.5091921999992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,936.4956705000077,936.5091921999992,936.99266790002,936.9926826000155,937.0257074600202,937.4934214000241,939.0149456000072,938.9936620000226,938.9936732000206,940.1107805000211,940.1107805000211,940.6624696000072,desk,resources/stimuli/desk_foil.wav,right,right,1,538.6499999731313,right,1,0.5386499999731313,None,937.0180566000054,,,,,,,,sub-003,001,2025-01-24_13h21.07.220,NESC3137_N400_exp,2023.2.3,59.93953299573946,2025-01-24 13h22.10.655570 -0400,
,,,,,,,,,,,,,,,,,74,0,74,0,,,,,940.6784389000095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,940.664055900008,940.6784389000095,941.1617561000166,941.1617681000207,941.194713460002,941.6784792000253,943.1800037000212,943.1639940000023,943.1640102000092,944.26417520002,944.26417520002,944.6501463000022,flower,resources/stimuli/flower.wav,left,left,1,385.3503999998793,left,1,0.3853503999998793,None,941.1845600000233,,,,,,,,sub-003,001,2025-01-24_13h21.07.220,NESC3137_N400_exp,2023.2.3,59.93953299573946,2025-01-24 13h22.10.655570 -0400,
,,,,,,,,,,,,,,,,,75,0,75,0,,,,,944.6658595000044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,944.6512787000102,944.6658595000044,945.1493171000038,945.1493333000108,945.1822250600205,945.6502251000202,947.1524648000195,947.1356682000041,947.1356848000141,948.251694000006,948.251694000006,948.5707228000101,chain,resources/stimuli/chain.wav,left,left,1,317.4625000101514,left,1,0.3174625000101514,None,945.1714911000163,,,,,,,,sub-003,001,2025-01-24_13h21.07.220,NESC3137_N400_exp,2023.2.3,59.93953299573946,2025-01-24 13h22.10.655570 -0400,
,,,,,,,,,,,,,,,,,76,0,76,0,,,,,948.5868279999995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,948.5724401000189,948.5868279999995,949.0699183000252,949.0699322000146,949.1028215600061,949.5874216000084,951.094533000025,951.0727784000046,951.072796500026,952.1755397000234,952.1755397000234,952.4772387000266,balloon,resources/stimuli/balloon.wav,left,left,1,297.7725999953691,left,1,0.2977725999953691,None,949.0916646000114,,,,,,,,sub-003,001,2025-01-24_13h21.07.220,NESC3137_N400_exp,2023.2.3,59.93953299573946,2025-01-24 13h22.10.655570 -0400,
,,,,,,,,,,,,,,,,,77,0,77,0,,,,,952.4939483000198,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,952.4787840000063,952.4939483000198,952.9914561000187,952.9914711000165,953.0248301600047,953.49334310001,955.0101155000157,954.9963010000065,954.9963176000165,956.0790034000238,956.0790034000238,956.4965187000053,lobster,resources/stimuli/lobster.wav,left,left,1,410.06610001204535,left,1,0.41006610001204535,None,,,,,,,,,sub-003,001,2025-01-24_13h21.07.220,NESC3137_N400_exp,2023.2.3,59.93953299573946,2025-01-24 13h22.10.655570 -0400,
,,,,,,,,,,,,,,,,,78,0,78,0,,,,,956.5108647000161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,956.498023400025,956.5108647000161,956.9944291000138,956.9944407000148,957.027403560013,957.4985295000079,958.9957353000063,958.9830191000074,958.9830358000181,960.0968228000274,960.0968228000274,960.4812171000231,sun,resources/stimuli/sun_foil.wav,right,right,1,376.7762999923434,right,1,0.3767762999923434,None,957.0194766000204,,,,,,,,sub-003,001,2025-01-24_13h21.07.220,NESC3137_N400_exp,2023.2.3,59.93953299573946,2025-01-24 13h22.10.655570 -0400,
,,,,,,,,,,,,,,,,,79,0,79,0,,,,,960.4982842000027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,960.4824658000143,960.4982842000027,960.9833403000084,960.9833527000155,961.0167305600014,961.4861708000244,963.0012482000166,962.9842629000195,962.9842783000204,964.084170600021,964.084170600021,964.602060300007,lock,resources/stimuli/lock.wav,right,left,0,516.4324000070337,right,0,0.5164324000070337,None,,,,,,,,,sub-003,001,2025-01-24_13h21.07.220,NESC3137_N400_exp,2023.2.3,59.93953299573946,2025-01-24 13h22.10.655570 -0400,
,,,,,,,,,,,,,,,,,80,0,80,0,,,,,964.6195416000264,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,964.6032290000003,964.6195416000264,965.1067467000103,965.1067618000088,965.1401214600016,965.603342700022,967.1052379000175,967.0877217000234,967.0877342000022,968.2051264000183,968.2051264000183,968.5792947000009,candle,resources/stimuli/candle_foil.wav,right,right,1,371.44160000025295,right,1,0.37144160000025295,None,,,,,,,,,sub-003,001,2025-01-24_13h21.07.220,NESC3137_N400_exp,2023.2.3,59.93953299573946,2025-01-24 13h22.10.655570 -0400,
,,,,,,,,,,,,,,,,,81,0,81,0,,,,,968.5886205999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,968.5804800000042,968.5886205999996,969.0746979000105,969.0747078999993,969.1076077600126,969.5903638000018,971.0927859000221,971.0767829000251,971.0767996000068,972.1952502000204,972.1952502000204,972.6116117000056,rabbit,resources/stimuli/rabbit_foil.wav,right,right,1,413.71009999420494,right,1,0.41371009999420494,None,969.0995024000003,,,,,,,,sub-003,001,2025-01-24_13h21.07.220,NESC3137_N400_exp,2023.2.3,59.93953299573946,2025-01-24 13h22.10.655570 -0400,
,,,,,,,,,,,,,,,,,82,0,82,0,,,,,972.6280516000115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,972.6127694000024,972.6280516000115,973.114472700021,973.1144914000179,973.1477886600012,973.6101159000245,975.1116189000022,975.099140700011,975.099155200005,976.2130359000002,976.2130359000002,976.6505069000123,pipe,resources/stimuli/pipe.wav,left,left,1,428.45870001474395,left,1,0.42845870001474395,None,,,,,,,,,sub-003,001,2025-01-24_13h21.07.220,NESC3137_N400_exp,2023.2.3,59.93953299573946,2025-01-24 13h22.10.655570 -0400,
,,,,,,,,,,,,,,,,,83,0,83,0,,,,,976.663893000019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,976.6518494000193,976.663893000019,977.1477690000029,977.1477798000269,977.1807151600194,977.6651109000086,979.1676569000119,979.1498685000115,979.1498823000002,980.2517842000234,980.2517842000234,981.0531539000222,ladder,resources/stimuli/ladder.wav,left,left,1,789.7566999890842,left,1,0.7897566999890842,None,977.1715684000228,,,,,,,,sub-003,001,2025-01-24_13h21.07.220,NESC3137_N400_exp,2023.2.3,59.93953299573946,2025-01-24 13h22.10.655570 -0400,
,,,,,,,,,,,,,,,,,84,0,84,0,,,,,981.0702246000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,981.0546902000206,981.0702246000001,981.5532435000059,981.5532596000121,981.5861890600179,982.0530483000039,983.5535579000134,983.5393186000001,983.5393298000272,984.6599229999993,984.6599229999993,984.955639700027,barrel,resources/stimuli/barrel.wav,left,left,1,292.5807999854442,left,1,0.2925807999854442,None,981.5777530000196,,,,,,,,sub-003,001,2025-01-24_13h21.07.220,NESC3137_N400_exp,2023.2.3,59.93953299573946,2025-01-24 13h22.10.655570 -0400,
,,,,,,,,,,,,,,,,,85,0,85,0,,,,,984.9748071000213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,984.957046399999,984.9748071000213,985.4569548,985.4569704000023,985.4903219600208,985.9568940000026,987.4600014000025,987.4434814000269,987.4434994000185,988.5594608000247,988.5594608000247,988.8819111000048,truck,resources/stimuli/truck.wav,left,left,1,313.09090001741424,left,1,0.31309090001741424,None,,,,,,,,,sub-003,001,2025-01-24_13h21.07.220,NESC3137_N400_exp,2023.2.3,59.93953299573946,2025-01-24 13h22.10.655570 -0400,
,,,,,,,,,,,,,,,,,86,0,86,0,,,,,988.8973115000117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,988.8830917000014,988.8973115000117,989.3928170000145,989.3928340999992,989.4261777600157,989.8943129000254,991.3948279000178,991.3807805000106,991.3807944,992.4968399000063,992.4968399000063,992.8636522000015,dog,resources/stimuli/dog_foil.wav,right,right,1,352.58199999225326,right,1,0.35258199999225326,None,,,,,,,,,sub-003,001,2025-01-24_13h21.07.220,NESC3137_N400_exp,2023.2.3,59.93953299573946,2025-01-24 13h22.10.655570 -0400,
,,,,,,,,,,,,,,,,,87,0,87,0,,,,,992.8808491000091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,992.8648197000148,992.8808491000091,993.3652028000215,993.3652197000047,993.3818104300066,993.8640300000261,995.3652097000158,995.3541829000169,995.3542016000138,996.4708197000145,996.4708197000145,996.9384768000164,peach,resources/stimuli/peach.wav,left,left,1,458.8133000070229,left,1,0.4588133000070229,None,,,,,,,,,sub-003,001,2025-01-24_13h21.07.220,NESC3137_N400_exp,2023.2.3,59.93953299573946,2025-01-24 13h22.10.655570 -0400,
,,,,,,,,,,,,,,,,,88,0,88,0,,,,,996.9543133000261,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,996.9397572000162,996.9543133000261,997.454593500006,997.454608400003,997.4879619600076,997.9565535000002,999.4535985000257,999.4418145000236,999.4418296000222,1000.5371407000057,1000.5371407000057,1000.9268885000201,pencil,resources/stimuli/pencil_foil.wav,right,right,1,384.38079998013563,right,1,0.38438079998013563,None,,,,,,,,,sub-003,001,2025-01-24_13h21.07.220,NESC3137_N400_exp,2023.2.3,59.93953299573946,2025-01-24 13h22.10.655570 -0400,
,,,,,,,,,,,,,,,,,89,0,89,0,,,,,1000.9388585000124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000.9280332000053,1000.9388585000124,1001.4245813000016,1001.4246047000051,1001.4574500600108,1001.9426329000271,1003.4599944000074,1003.4421279000235,1003.4421415000106,1004.5273670000024,1004.5273670000024,1004.8310827000241,butterfly,resources/stimuli/butterfly.wav,left,left,1,282.0486999989953,left,1,0.2820486999989953,None,1001.4472172000096,,,,,,,,sub-003,001,2025-01-24_13h21.07.220,NESC3137_N400_exp,2023.2.3,59.93953299573946,2025-01-24 13h22.10.655570 -0400,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1004.8320068000176,1004.8422639000055,1004.8422639000055,1110.097040200024,space,105.23897029997897,None,sub-003,001,2025-01-24_13h21.07.220,NESC3137_N400_exp,2023.2.3,59.93953299573946,2025-01-24 13h22.10.655570 -0400,
